state,division,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrivals_in_tonnes,capacity_tonnes,active_traders,source
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Palghar,Palghar Mandi,Tur,White/Deshi,2026-06-26,9288.23,10633.6,9981.86,109.1,2800,45,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Palghar,Palghar Mandi,Wheat,Lokwan,2026-06-26,2567.08,3000.72,2814.98,120.4,2800,45,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Palghar,Palghar Mandi,Maize,Yellow,2026-06-26,2129.34,2489.44,2313.78,196.8,2800,45,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Palghar,Palghar Mandi,Chana,Deshi Gram,2026-06-26,5525.16,6951.65,6268.78,214.5,2800,45,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Palghar,Palghar Mandi,Banana,Grand Naine,2026-06-26,1636.34,2044.1,1800.15,207.4,2800,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Onion,Red/Nashik,2026-06-26,1846.93,2316.24,2046.52,191.0,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Tomato,Hybrid,2026-06-26,1671.35,2046.97,1884.24,264.7,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Soybean,Yellow,2026-06-26,3796.42,4912.64,4307.1,243.9,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Cotton,Medium Staple,2026-06-26,6155.18,7352.64,6759.35,206.3,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Tur,White/Deshi,2026-06-26,7989.6,9335.93,8730.05,189.2,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Wheat,Lokwan,2026-06-26,2293.65,2756.91,2525.56,178.8,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Maize,Yellow,2026-06-26,1880.91,2360.83,2083.91,125.6,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Chana,Deshi Gram,2026-06-26,5198.26,6111.45,5627.55,146.9,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Jintur Mandi,Banana,Grand Naine,2026-06-26,1352.73,1732.26,1522.37,171.3,2500,38,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Onion,Red/Nashik,2026-06-26,1965.58,2295.82,2114.57,153.0,4600,76,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Tomato,Hybrid,2026-06-26,1737.47,2154.3,1912.71,152.7,4600,76,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Soybean,Yellow,2026-06-26,3940.72,4680.82,4406.23,133.4,4600,76,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Cotton,Medium Staple,2026-06-26,6124.54,7226.12,6681.52,167.7,4600,76,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Tur,White/Deshi,2026-06-26,8103.38,9821.55,8986.1,132.4,4600,76,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Wheat,Lokwan,2026-06-26,2362.64,2859.32,2598.84,155.2,4600,76,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Maize,Yellow,2026-06-26,1932.89,2366.28,2120.98,156.5,4600,76,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Chana,Deshi Gram,2026-06-26,5419.55,6330.42,5809.88,174.1,4600,76,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Parbhani,Parbhani APMC,Banana,Grand Naine,2026-06-26,1481.47,1774.82,1660.14,261.8,4600,76,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Onion,Red/Nashik,2026-06-26,2023.7,2469.3,2288.57,142.7,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Tomato,Hybrid,2026-06-26,1812.33,2120.53,1984.39,114.9,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Soybean,Yellow,2026-06-26,4345.66,5321.25,4719.73,188.1,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Cotton,Medium Staple,2026-06-26,6630.37,7817.08,7306.79,169.0,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Tur,White/Deshi,2026-06-26,8913.42,11148.24,9740.67,180.0,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Wheat,Lokwan,2026-06-26,2599.67,3188.91,2837.96,196.3,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Maize,Yellow,2026-06-26,2124.41,2519.96,2299.75,144.6,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Chana,Deshi Gram,2026-06-26,5651.43,7073.48,6241.66,219.3,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Baramati APMC,Banana,Grand Naine,2026-06-26,1551.8,1956.42,1716.01,283.0,5200,88,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Onion,Red/Nashik,2026-06-26,1967.95,2376.85,2096.86,170.2,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Tomato,Hybrid,2026-06-26,1823.96,2228.0,1947.36,328.1,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Soybean,Yellow,2026-06-26,4034.55,4915.86,4349.14,242.9,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Cotton,Medium Staple,2026-06-26,5889.44,7336.21,6573.62,136.7,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Tur,White/Deshi,2026-06-26,8009.13,9553.59,8920.59,158.4,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Wheat,Lokwan,2026-06-26,2401.28,2880.63,2587.22,218.4,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Maize,Yellow,2026-06-26,1973.73,2263.2,2100.13,184.4,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Chana,Deshi Gram,2026-06-26,5366.9,6558.21,5710.99,181.3,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Junnar (Narayangaon Tomato Hub),Banana,Grand Naine,2026-06-26,1432.57,1711.02,1610.43,303.0,6500,110,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Onion,Red/Nashik,2026-06-26,2071.88,2471.81,2312.07,102.6,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Tomato,Hybrid,2026-06-26,1809.44,2263.24,2025.33,142.4,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Soybean,Yellow,2026-06-26,4254.76,5066.69,4737.96,204.7,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Cotton,Medium Staple,2026-06-26,6798.99,8348.07,7271.15,144.4,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Tur,White/Deshi,2026-06-26,8866.65,10624.37,9900.7,131.0,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Wheat,Lokwan,2026-06-26,2597.59,3107.18,2831.36,183.9,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Maize,Yellow,2026-06-26,2170.84,2669.09,2326.19,232.1,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Chana,Deshi Gram,2026-06-26,5736.65,6621.01,6216.14,127.2,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Khed-Chakan Yard,Banana,Grand Naine,2026-06-26,1590.75,1900.42,1749.41,207.1,4100,72,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Onion,Red/Nashik,2026-06-26,2147.54,2521.6,2288.51,221.0,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Tomato,Hybrid,2026-06-26,1863.87,2249.3,2025.91,133.4,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Soybean,Yellow,2026-06-26,4302.04,5125.32,4693.5,133.5,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Cotton,Medium Staple,2026-06-26,6307.83,8143.01,7099.11,217.0,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Tur,White/Deshi,2026-06-26,9059.98,10288.24,9654.95,247.4,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Wheat,Lokwan,2026-06-26,2519.57,3041.0,2751.32,229.9,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Maize,Yellow,2026-06-26,2033.75,2581.73,2265.3,203.7,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Chana,Deshi Gram,2026-06-26,5550.66,7022.54,6114.89,207.2,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Manchar Mandi,Banana,Grand Naine,2026-06-26,1569.92,1914.29,1737.57,260.5,3500,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Onion,Red/Nashik,2026-06-26,2168.57,2736.7,2417.07,139.8,12000,240,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Tomato,Hybrid,2026-06-26,1956.47,2397.15,2159.43,109.6,12000,240,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Soybean,Yellow,2026-06-26,4338.97,5161.35,4822.32,208.3,12000,240,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Cotton,Medium Staple,2026-06-26,6992.01,8408.27,7616.91,159.2,12000,240,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Tur,White/Deshi,2026-06-26,9632.18,11481.32,10334.52,270.0,12000,240,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Wheat,Lokwan,2026-06-26,2615.31,3238.16,2906.97,282.7,12000,240,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Maize,Yellow,2026-06-26,2178.44,2672.79,2384.01,212.0,12000,240,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Chana,Deshi Gram,2026-06-26,5874.35,6877.33,6481.96,241.0,12000,240,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Pune,Pune (Gultekdi Market Yard),Banana,Grand Naine,2026-06-26,1641.78,1980.61,1786.28,204.8,12000,240,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Onion,Red/Nashik,2026-06-26,2119.65,2611.39,2368.85,30.4,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Tomato,Hybrid,2026-06-26,1841.68,2265.74,2083.53,189.7,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Soybean,Yellow,2026-06-26,4534.33,5471.13,4900.22,129.0,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Cotton,Medium Staple,2026-06-26,6906.73,7967.78,7435.28,214.9,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Tur,White/Deshi,2026-06-26,9194.67,11127.23,10013.47,116.0,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Wheat,Lokwan,2026-06-26,2734.1,3197.25,2925.38,187.2,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Maize,Yellow,2026-06-26,2213.62,2729.65,2376.38,244.3,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Chana,Deshi Gram,2026-06-26,5886.51,7301.38,6386.51,163.8,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Raigad,Panvel APMC,Banana,Grand Naine,2026-06-26,1605.2,1923.78,1797.7,172.6,4600,82,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Onion,Red/Nashik,2026-06-26,2261.96,2718.59,2444.75,218.9,3200,55,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Tomato,Hybrid,2026-06-26,1881.45,2205.85,2047.08,154.3,3200,55,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Soybean,Yellow,2026-06-26,4455.34,5203.69,4882.51,249.7,3200,55,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Cotton,Medium Staple,2026-06-26,6780.68,8687.64,7580.28,104.9,3200,55,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Tur,White/Deshi,2026-06-26,9578.23,11229.0,10245.25,198.3,3200,55,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Wheat,Lokwan,2026-06-26,2703.5,3233.6,2910.06,100.1,3200,55,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Maize,Yellow,2026-06-26,2175.41,2545.52,2400.76,268.5,3200,55,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Chana,Deshi Gram,2026-06-26,5901.91,6861.79,6436.03,251.8,3200,55,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Ratnagiri,Ratnagiri Mango & Coconut Yard,Banana,Grand Naine,2026-06-26,1625.27,1984.5,1777.35,165.7,3200,55,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Onion,Red/Nashik,2026-06-26,2043.15,2526.69,2274.85,137.6,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Tomato,Hybrid,2026-06-26,1813.85,2164.03,1940.75,224.7,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Soybean,Yellow,2026-06-26,4291.95,5095.0,4641.31,196.7,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Cotton,Medium Staple,2026-06-26,6590.02,8080.6,7121.8,131.3,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Tur,White/Deshi,2026-06-26,8496.43,10245.43,9612.51,207.2,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Wheat,Lokwan,2026-06-26,2501.56,2956.4,2778.89,110.9,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Maize,Yellow,2026-06-26,2020.13,2553.44,2282.45,151.8,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Chana,Deshi Gram,2026-06-26,5423.11,6730.75,6138.62,160.7,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Sangli Main Yard (Turmeric Hub),Banana,Grand Naine,2026-06-26,1578.53,1828.93,1721.68,141.4,6900,120,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Onion,Red/Nashik,2026-06-26,2046.49,2472.98,2236.99,195.1,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Tomato,Hybrid,2026-06-26,1714.07,2033.87,1858.37,177.6,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Soybean,Yellow,2026-06-26,4182.55,5126.24,4672.28,194.3,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Cotton,Medium Staple,2026-06-26,6371.39,7761.79,7121.09,194.6,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Tur,White/Deshi,2026-06-26,8418.34,10510.49,9545.55,184.3,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Wheat,Lokwan,2026-06-26,2419.66,3127.93,2732.99,182.7,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Maize,Yellow,2026-06-26,2082.48,2592.99,2260.2,131.2,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Chana,Deshi Gram,2026-06-26,5558.29,6494.37,6077.02,232.5,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Sangli,Tasgaon (Grape & Raisin Hub),Banana,Grand Naine,2026-06-26,1596.68,1882.66,1708.71,253.4,4200,70,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Onion,Red/Nashik,2026-06-26,2035.8,2507.01,2271.04,129.8,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Tomato,Hybrid,2026-06-26,1939.73,2224.77,2064.17,191.7,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Soybean,Yellow,2026-06-26,4161.16,5174.89,4636.81,190.4,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Cotton,Medium Staple,2026-06-26,6514.87,7736.28,7051.59,167.5,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Tur,White/Deshi,2026-06-26,8393.51,10253.94,9454.75,138.6,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Wheat,Lokwan,2026-06-26,2440.82,3171.05,2760.14,188.6,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Maize,Yellow,2026-06-26,1992.77,2382.87,2222.73,125.0,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Chana,Deshi Gram,2026-06-26,5489.44,6802.42,6034.17,154.6,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Karad APMC,Banana,Grand Naine,2026-06-26,1514.8,1857.32,1710.42,146.1,4400,74,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Onion,Red/Nashik,2026-06-26,2020.61,2505.43,2226.55,148.2,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Tomato,Hybrid,2026-06-26,1810.43,2211.47,1972.74,293.3,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Soybean,Yellow,2026-06-26,4060.68,4922.74,4545.39,185.8,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Cotton,Medium Staple,2026-06-26,6472.28,8151.83,7122.61,115.3,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Tur,White/Deshi,2026-06-26,8441.75,10822.2,9540.24,166.9,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Wheat,Lokwan,2026-06-26,2424.52,2922.83,2732.25,255.8,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Maize,Yellow,2026-06-26,2108.41,2505.12,2250.43,194.4,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Chana,Deshi Gram,2026-06-26,5293.85,6664.64,6001.72,232.1,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Phaltan Mandi,Banana,Grand Naine,2026-06-26,1515.92,1829.43,1713.18,150.1,3200,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Onion,Red/Nashik,2026-06-26,2041.58,2577.04,2272.49,138.3,3900,66,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Tomato,Hybrid,2026-06-26,1834.16,2160.78,2021.28,199.9,3900,66,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Soybean,Yellow,2026-06-26,4363.13,5349.3,4673.61,201.4,3900,66,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Cotton,Medium Staple,2026-06-26,6410.3,7748.43,7280.28,222.6,3900,66,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Tur,White/Deshi,2026-06-26,8599.95,10939.57,9569.03,263.2,3900,66,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Wheat,Lokwan,2026-06-26,2602.39,3186.89,2784.22,208.4,3900,66,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Maize,Yellow,2026-06-26,2066.31,2600.13,2266.14,219.3,3900,66,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Chana,Deshi Gram,2026-06-26,5522.99,6779.52,6156.61,156.1,3900,66,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Satara,Satara Market Yard,Banana,Grand Naine,2026-06-26,1582.52,1882.89,1743.37,211.0,3900,66,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Sindhudurg,Kudal APMC,Onion,Red/Nashik,2026-06-26,2056.94,2592.63,2275.01,267.4,2400,40,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Sindhudurg,Kudal APMC,Tomato,Hybrid,2026-06-26,1904.85,2400.92,2146.41,217.0,2400,40,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Sindhudurg,Kudal APMC,Soybean,Yellow,2026-06-26,4305.69,5138.56,4696.99,86.6,2400,40,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Sindhudurg,Kudal APMC,Cotton,Medium Staple,2026-06-26,6793.04,8152.99,7434.73,198.8,2400,40,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Sindhudurg,Kudal APMC,Tur,White/Deshi,2026-06-26,8927.37,10855.34,9917.17,117.2,2400,40,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Sindhudurg,Kudal APMC,Wheat,Lokwan,2026-06-26,2630.58,3133.36,2821.73,193.0,2400,40,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Sindhudurg,Kudal APMC,Maize,Yellow,2026-06-26,2150.62,2491.85,2339.19,116.1,2400,40,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Sindhudurg,Kudal APMC,Chana,Deshi Gram,2026-06-26,5668.92,7080.54,6224.23,187.8,2400,40,Agmarknet & MSAMB
